,phrase,label,sentiment,subjectivity,language,count
BASF,BASF,ORG,0.0,0.0,de,2.8
PFAS,PFAS,ORG,-0.4821428571428572,0.17857142857142858,de,2.8
SciLogs,SciLogs,ORG,0.35714285714285715,0.35714285714285715,de,2.8
Nvidia,Nvidia,ORG,0.5,0.0,de,2.8
F.A.Z.,F.A.Z.,ORG,0.0,0.0,de,2.8
Klimakonferenz,Klimakonferenz,ORG,0.0,0.0,de,2.8
RLP,RLP,ORG,0.0,0.0,de,2.8
Fahrzeug-Architektur,Fahrzeug-Architektur,ORG,0.0,0.0,de,2.8
picture alliance,picture alliance,ORG,0.0,0.35714285714285715,de,2.8
Bundestag,Bundestag,ORG,0.3035714285714286,0.0,de,2.8
Grünen,Grünen,ORG,0.25,0.0,de,2.8
UNHCR,UNHCR,ORG,0.0,0.0,de,2.8
Die Grünen,Die Grünen,ORG,0.10714285714285716,0.0,de,2.8
Stadtwerke Gießen,Stadtwerke Gießen,ORG,1.0714285714285714,0.0,de,2.8
E…,E…,ORG,0.0,0.0,de,2.8
GTC Washington,GTC Washington,ORG,0.5,0.0,de,2.8
BRIGITTE,BRIGITTE,ORG,0.0,0.0,de,2.8
BVB,BVB,ORG,0.10714285714285716,0.0,de,2.8
ntv.de,ntv.de,ORG,0.0,0.0,de,2.300000000000001
Landwir…,Landwir…,ORG,0.0,0.0,de,2.0
dpo,dpo,ORG,0.1315789473684211,0.17543859649122806,de,1.9
Bayerischen Roten Kreuzes,Bayerischen Roten Kreuzes,ORG,0.5263157894736842,0.0,de,1.9
Herbst Arbeit,Herbst Arbeit,ORG,0.0,0.0,de,1.9
Apple,Apple,ORG,0.0,0.0,de,1.9
Deutsche Bundesstiftung Umwelt,Deutsche Bundesstiftung Umwelt,ORG,-0.3684210526315789,0.0,de,1.9
Austrian World Summit,Austrian World Summit,ORG,0.3684210526315789,0.0,de,1.9
UNICEF,UNICEF,ORG,-0.8157894736842105,0.0,de,1.9
dpa,dpa,ORG,0.0,0.0,de,1.9
BRIGITTE-Angebot,BRIGITTE-Angebot,ORG,1.5789473684210527,0.0,de,1.9
DHL,DHL,ORG,0.44736842105263164,0.0,de,1.9
Schützen,Schützen,ORG,0.3684210526315789,0.0,de,1.9
Woods Hole Oceanographic Institution,Woods Hole Oceanographic Institution,ORG,-0.3684210526315789,0.0,de,1.9
künf…,künf…,ORG,0.0,0.0,de,1.9
NSF,NSF,ORG,-0.3684210526315789,0.0,de,1.9
OOI,OOI,ORG,-0.3684210526315789,0.0,de,1.9
UN-Flüchtlingshilfswerk,UN-Flüchtlingshilfswerk,ORG,-0.18421052631578946,0.0,de,1.9
S…,S…,ORG,-0.3684210526315789,0.0,de,1.9
Auto,Auto,ORG,0.0,0.0,de,1.9
Merz-Regierung!,Merz-Regierung!,ORG,0.0,0.0,de,1.9
Ukrainische Energieministerin,Ukrainische Energieministerin,ORG,0.0,0.0,de,1.9
"Ukrainer
","Ukrainer
",ORG,-0.3684210526315789,0.2631578947368421,de,1.9
Wintertests,Wintertests,ORG,0.0,0.0,de,1.9
sc…,sc…,ORG,0.0,0.0,de,1.9
Joint Venture,Joint Venture,ORG,0.0,0.0,de,1.9
Die Imkerinnen und Imker,Die Imkerinnen und Imker,ORG,1.0526315789473684,0.0,de,1.9
Landesamt für Umwelt: Jahr,Landesamt für Umwelt: Jahr,ORG,0.0,0.0,de,1.9
Fahrrad-Kontrollen,Fahrrad-Kontrollen,ORG,0.0,0.0,de,1.9
DWI,DWI,ORG,0.0,0.0,de,1.9
HLNUG,HLNUG,ORG,-0.7368421052631579,0.0,de,1.9
Salzburg,Salzburg,ORG,0.0,0.0,de,1.9
Sprintmodus!,Sprintmodus!,ORG,0.0,0.0,de,1.9
esoc/ES…,esoc/ES…,ORG,0.0,0.0,de,1.9
d…,d…,ORG,-0.5263157894736842,0.0,de,1.9
SZ,SZ,ORG,0.0,0.0,de,1.9
Reiches Energie-Reformpläne,Reiches Energie-Reformpläne,ORG,0.7368421052631579,0.0,de,1.9
Fußball-Bundesliga,Fußball-Bundesliga,ORG,0.0,0.0,de,1.9
Reformpläne der Bundeswirtschaftsministerin,Reformpläne der Bundeswirtschaftsministerin,ORG,0.0,0.0,de,1.9
EWP,EWP,ORG,0.3684210526315789,0.0,de,1.9
Bund,Bund,ORG,-0.18421052631578946,0.2631578947368421,de,1.9
NDR,NDR,ORG,0.0,0.0,de,1.9
Deutschen Alpenvereins,Deutschen Alpenvereins,ORG,-0.5263157894736842,0.0,de,1.9
Straßenverkehrsbehörde Hessen Mobil,Straßenverkehrsbehörde Hessen Mobil,ORG,0.0,0.0,de,1.9
DAV,DAV,ORG,-0.5263157894736842,0.0,de,1.9
Internationalen Komitees des Roten Kreuzes,Internationalen Komitees des Roten Kreuzes,ORG,1.0526315789473684,0.0,de,1.9
No Names,No Names,ORG,0.0,0.0,de,1.9
deutschen Biathletinnen,deutschen Biathletinnen,ORG,0.0,0.0,de,1.9
Kälteste Herbst-Temperatur bundesweit,Kälteste Herbst-Temperatur bundesweit,ORG,0.0,0.0,de,1.9
Bundesagentur für Arbeit,Bundesagentur für Arbeit,ORG,-1.0526315789473684,0.0,de,1.9
AUVA,AUVA,ORG,0.0,0.0,de,1.9
AEMET,AEMET,ORG,0.0,0.0,de,1.9
lno,lno,ORG,-0.5263157894736842,0.0,de,1.9
RKI,RKI,ORG,0.0,0.0,de,1.9
Bayer,Bayer,ORG,0.0,0.0,de,1.9
DW…,DW…,ORG,0.3684210526315789,0.0,de,1.9
Europäische Gewerkschaftsbund,Europäische Gewerkschaftsbund,ORG,0.0,0.0,de,1.9
BUND,BUND,ORG,-0.3684210526315789,0.0,de,1.9
TÜV Thüringen,TÜV Thüringen,ORG,0.0,0.0,de,1.9
Ltd,Ltd,ORG,0.0,0.0,de,1.9
Zentrums f…,Zentrums f…,ORG,0.0,0.0,de,1.9
gekappte Heizungsförderung,gekappte Heizungsförderung,ORG,0.0,0.0,de,1.9
Fu…,Fu…,ORG,0.0,0.0,de,1.9
The Offspring,The Offspring,ORG,0.0,0.0,de,1.9
CSD,CSD,ORG,-0.5263157894736842,0.2631578947368421,de,1.9
SWR,SWR,ORG,0.7368421052631579,0.0,de,1.9
lhe,lhe,ORG,0.24561403508771937,0.17543859649122806,de,1.9
G…,G…,ORG,0.0,0.0,de,1.9
"Link
","Link
",ORG,-0.3157894736842105,0.0,de,1.9
SANY Group,SANY Group,ORG,0.0,0.0,de,1.9
Bundeswehr,Bundeswehr,ORG,0.0,0.0,de,1.4000000000000004
Essen,Essen,ORG,0.0,0.0,de,1.1
lnw,lnw,ORG,0.0,0.0,de,1.1
UN-Angaben,UN-Angaben,ORG,-0.9848484848484848,0.0,de,1.1
Wet…,Wet…,ORG,0.0,0.0,de,1.1
Deutsche Wetterdiens…,Deutsche Wetterdiens…,ORG,0.0,0.0,de,1.1
BBK,BBK,ORG,-1.2727272727272725,0.0,de,1.1
Versicherer Allianz Trade,Versicherer Allianz Trade,ORG,0.0,0.0,de,1.1
gle…,gle…,ORG,0.3181818181818181,0.45454545454545453,de,1.1
russische Streitkräfte,russische Streitkräfte,ORG,0.0,0.9090909090909091,de,1.1
Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,Bundesamt für Bevölkerungsschutz und Katastrophenhilfe,ORG,-1.2727272727272725,0.0,de,1.1
Sparkassen-Eisdom,Sparkassen-Eisdom,ORG,0.7,0.0,de,1.0
stirb!,stirb!,ORG,0.0,0.0,de,1.0
Reg…,Reg…,ORG,-0.85,0.0,de,1.0
TikTok &amp,TikTok &amp,ORG,0.0,0.0,de,1.0
Maniac Productions,Maniac Productions,ORG,-1.0,0.0,de,1.0
stürmisch-nasse Wetter,stürmisch-nasse Wetter,ORG,0.0,0.0,de,1.0
Eintracht Frankfurt,Eintracht Frankfurt,ORG,0.0,0.0,de,1.0
… Apple,… Apple,ORG,0.0,0.0,de,1.0
Nordsee …,Nordsee …,ORG,0.0,0.0,de,1.0
Taiwan …,Taiwan …,ORG,-0.7,0.0,de,1.0
PAGASA,PAGASA,ORG,0.0,0.0,de,1.0
Instagram11.11.2025,Instagram11.11.2025,ORG,0.0,0.0,de,1.0
iPhone Air,iPhone Air,ORG,0.0,0.0,de,1.0
TikTok & Co,TikTok & Co,ORG,-0.35,0.0,de,1.0
Live Arts,Live Arts,ORG,0.0,0.0,de,1.0
Angels Production,Angels Production,ORG,0.0,0.0,de,1.0
"Furtwängler-""Tatort","Furtwängler-""Tatort",ORG,-0.7,0.0,de,1.0
Jordan Doucet,Jordan Doucet,ORG,0.0,0.0,de,1.0
Rollenbildern,Rollenbildern,ORG,0.7,0.0,de,1.0
Windböen …,Windböen …,ORG,0.0,0.0,de,1.0
Deutscher Luftverkehr,Deutscher Luftverkehr,ORG,-0.7,0.0,de,1.0
Streuwa…,Streuwa…,ORG,0.0,0.0,de,1.0
Luftverkehr,Luftverkehr,ORG,-0.7,0.0,de,1.0
Land,Land,ORG,0.0,0.0,de,1.0
Biogasanlag…,Biogasanlag…,ORG,0.0,0.0,de,1.0
Ajillo-Öl,Ajillo-Öl,ORG,0.0,0.0,de,1.0
Mo…,Mo…,ORG,0.0,0.0,de,1.0
Forstwirt-Azubis,Forstwirt-Azubis,ORG,-0.7,0.0,de,1.0
Startup Teens,Startup Teens,ORG,0.0,0.0,de,1.0
diskuti…,diskuti…,ORG,0.0,0.0,de,1.0
kündi…,kündi…,ORG,0.0,0.0,de,1.0
Associated Press,Associated Press,ORG,0.0,0.0,de,1.0
Energieversorger,Energieversorger,ORG,0.0,0.0,de,1.0
Spooky Season,Spooky Season,ORG,1.0,0.0,de,1.0
Elbenwald,Elbenwald,ORG,0.85,0.0,de,1.0
Weinbranche…,Weinbranche…,ORG,-0.5,0.0,de,1.0
Energieversorger Kepco,Energieversorger Kepco,ORG,0.0,0.0,de,1.0
fo…,fo…,ORG,0.0,0.0,de,1.0
wechs…,wechs…,ORG,0.0,0.0,de,1.0
Herausforde…,Herausforde…,ORG,0.15000000000000002,0.0,de,1.0
Ei…,Ei…,ORG,0.0,0.0,de,1.0
Mittelklasse-Autos,Mittelklasse-Autos,ORG,0.0,0.0,de,1.0
Ex-Ministerpräsidentin…,Ex-Ministerpräsidentin…,ORG,0.0,0.0,de,1.0
Landesverband Stottern & Kopiere,Landesverband Stottern & Kopiere,ORG,-0.7,0.0,de,1.0
FC Bayern München,FC Bayern München,ORG,0.0,0.0,de,1.0
wei…,wei…,ORG,0.0,0.0,de,1.0
FC Red Bull Salzburg,FC Red Bull Salzburg,ORG,0.0,0.0,de,1.0
deuts…,deuts…,ORG,0.0,0.0,de,1.0
Meteorologe…,Meteorologe…,ORG,0.0,0.0,de,1.0
Höchst…,Höchst…,ORG,0.0,0.0,de,1.0
Berlin,Berlin,ORG,0.0,0.0,de,1.0
Fisch ahoi!,Fisch ahoi!,ORG,0.0,0.0,de,1.0
Hamburger Stadtreinigung,Hamburger Stadtreinigung,ORG,0.7,0.0,de,1.0
Cavalry,Cavalry,ORG,0.0,0.0,de,1.0
Taifuns Fung-wong,Taifuns Fung-wong,ORG,-0.7,0.0,de,1.0
f…,f…,ORG,0.0,0.0,de,1.0
Rote Be…,Rote Be…,ORG,0.0,0.0,de,1.0
mögli…,mögli…,ORG,0.0,0.0,de,1.0
Wintersportsaison …,Wintersportsaison …,ORG,0.7,0.0,de,1.0
Son…,Son…,ORG,-0.7,0.0,de,1.0
Oktob…,Oktob…,ORG,0.0,0.0,de,1.0
Burgenländischem Obstbauverband,Burgenländischem Obstbauverband,ORG,-0.7,0.0,de,1.0
beach…,beach…,ORG,0.0,0.0,de,1.0
Sturmt…,Sturmt…,ORG,0.0,0.0,de,1.0
AP,AP,ORG,0.0,0.0,de,1.0
Berlin/Potsdam,Berlin/Potsdam,ORG,-1.0,0.0,de,1.0
nationalen philippinischen Wetterdienst,nationalen philippinischen Wetterdienst,ORG,0.0,0.0,de,1.0
Mi…,Mi…,ORG,0.7,0.0,de,1.0
Deutschen Bahn,Deutschen Bahn,ORG,0.0,0.0,de,1.0
EU-Beamten,EU-Beamten,ORG,0.0,0.0,de,1.0
DFL,DFL,ORG,0.0,0.0,de,1.0
Deepstate sc,Deepstate sc,ORG,0.0,0.0,de,1.0
Schwarz Group,Schwarz Group,ORG,0.7,0.0,de,1.0
EU-Vertretern,EU-Vertretern,ORG,0.0,0.0,de,1.0
Russland +++,Russland +++,ORG,0.0,0.0,de,1.0
deutsche Meister mittei…,deutsche Meister mittei…,ORG,0.0,0.0,de,1.0
Dyn,Dyn,ORG,0.7,0.0,de,1.0
SkyNews,SkyNews,ORG,0.0,0.0,de,1.0
Ministerpräs…,Ministerpräs…,ORG,0.0,0.0,de,1.0
Nato,Nato,ORG,0.0,0.0,de,1.0
Rote Kreuz rech…,Rote Kreuz rech…,ORG,0.0,0.0,de,1.0
Tages +++,Tages +++,ORG,0.0,0.0,de,1.0
Cherson +++,Cherson +++,ORG,0.0,0.0,de,1.0
Weltorganisation für Meteorologie,Weltorganisation für Meteorologie,ORG,0.0,0.0,de,1.0
russische Armee,russische Armee,ORG,-1.4,0.0,de,1.0
russischen Streitkräfte,russischen Streitkräfte,ORG,0.0,0.0,de,1.0
ukrainische Luftwaffe,ukrainische Luftwaffe,ORG,0.7,0.0,de,1.0
Schwarz Gruppe,Schwarz Gruppe,ORG,0.0,0.0,de,1.0
Lidl,Lidl,ORG,0.0,0.0,de,1.0
bayerische Innenministerium,bayerische Innenministerium,ORG,0.0,0.0,de,1.0
ICE-Zugführer,ICE-Zugführer,ORG,0.15000000000000002,0.0,de,1.0
se…,se…,ORG,0.10000000000000002,0.0,de,1.0
MuseKIT,MuseKIT,ORG,0.0,0.0,de,1.0
Bergwacht,Bergwacht,ORG,0.0,0.0,de,1.0
Sony,Sony,ORG,0.0,0.0,de,1.0
Rathaus-Chef,Rathaus-Chef,ORG,0.0,0.0,de,1.0
+++,+++,ORG,0.0,0.0,de,1.0
HPC-Roadmap,HPC-Roadmap,ORG,0.0,0.0,de,1.0
BILD-Reporter,BILD-Reporter,ORG,0.0,0.0,de,1.0
DLRG,DLRG,ORG,1.0,0.0,de,1.0
Moskau +++,Moskau +++,ORG,0.7,0.0,de,1.0
Deutschen Lebensrettungs-Gesellschaft,Deutschen Lebensrettungs-Gesellschaft,ORG,1.0,0.0,de,1.0
HUR,HUR,ORG,0.7,0.0,de,1.0
BRK,BRK,ORG,1.0,0.0,de,1.0
Angriffskri…,Angriffskri…,ORG,0.0,0.0,de,1.0
Autoba…,Autoba…,ORG,0.0,0.0,de,1.0
Ministerium für Infrastruktur und Digitales,Ministerium für Infrastruktur und Digitales,ORG,0.0,0.0,de,1.0
grüne,grüne,ORG,0.0,0.0,de,1.0
Sunderland,Sunderland,ORG,0.0,0.0,de,1.0
Heimatschutz…,Heimatschutz…,ORG,0.7,0.0,de,1.0
di…,di…,ORG,-0.7,0.0,de,1.0
Porsche,Porsche,ORG,0.0,0.0,de,1.0
KI-System,KI-System,ORG,0.0,0.0,de,1.0
Oh Schreck,Oh Schreck,ORG,0.0,0.0,de,1.0
Deutschen Wet…,Deutschen Wet…,ORG,0.0,0.0,de,1.0
t3n.de Umweltkatastrophen,t3n.de Umweltkatastrophen,ORG,0.0,0.0,de,1.0
… Kommissare,… Kommissare,ORG,-1.0,0.0,de,1.0
Zu…,Zu…,ORG,1.0,0.0,de,1.0
Gehö…,Gehö…,ORG,0.0,0.0,de,1.0
Russland,Russland,ORG,1.0,0.0,de,1.0
Lan…,Lan…,ORG,0.0,0.0,de,1.0
H…,H…,ORG,0.0,0.0,de,1.0
Institut für transakustische Forschung und Mitb…,Institut für transakustische Forschung und Mitb…,ORG,0.0,0.0,de,1.0
Deutsche Wetterdienst…,Deutsche Wetterdienst…,ORG,0.0,0.0,de,1.0
He…,He…,ORG,0.7,0.0,de,1.0
Adi Kälin05.11.2025,Adi Kälin05.11.2025,ORG,0.0,0.0,de,1.0
Unterhaus,Unterhaus,ORG,0.0,0.0,de,1.0
Liveticker Hessen & Frankfurt,Liveticker Hessen & Frankfurt,ORG,-1.0,0.0,de,1.0
Geländegewi…,Geländegewi…,ORG,0.0,0.0,de,1.0
München,München,ORG,0.7,0.0,de,1.0
BER,BER,ORG,0.0,0.0,de,1.0
Schnee +++ Einbrecher,Schnee +++ Einbrecher,ORG,0.0,0.0,de,1.0
Katar,Katar,ORG,2.0,0.0,de,1.0
PS Vita,PS Vita,ORG,0.0,0.0,de,1.0
Bayerischer Landtag,Bayerischer Landtag,ORG,0.0,0.0,de,1.0
Wiesbaden +++ Hessische Ärzte,Wiesbaden +++ Hessische Ärzte,ORG,0.425,0.0,de,1.0
Kinder +++ Katholische,Kinder +++ Katholische,ORG,0.425,0.0,de,1.0
Butzbach +++ Sonne,Butzbach +++ Sonne,ORG,0.425,0.0,de,1.0
Hessen Wiesbaden,Hessen Wiesbaden,ORG,-0.7,0.0,de,1.0
trü… Bad König,trü… Bad König,ORG,0.425,0.0,de,1.0
Smart Home-Setup,Smart Home-Setup,ORG,1.4,0.0,de,1.0
Frankfurt-Marathon +++ Liveblog,Frankfurt-Marathon +++ Liveblog,ORG,-0.7,0.0,de,1.0
Dreamers Destination,Dreamers Destination,ORG,0.7,0.0,de,1.0
Fi…,Fi…,ORG,0.7,0.0,de,1.0
"Krügerrand: Goldener ""Bayern Thaler","Krügerrand: Goldener ""Bayern Thaler",ORG,0.0,0.0,de,1.0
Bonner Polizei,Bonner Polizei,ORG,-0.43333333333333335,0.0,de,1.0
Universalmuseums…,Universalmuseums…,ORG,0.0,0.0,de,1.0
Landesverteidigu…,Landesverteidigu…,ORG,0.0,0.0,de,1.0
AMA-Transparenzdatenbank,AMA-Transparenzdatenbank,ORG,0.0,0.0,de,1.0
EU-Fördergeldern,EU-Fördergeldern,ORG,0.0,0.0,de,1.0
MÜNCHEN,MÜNCHEN,ORG,0.0,0.0,de,1.0
Rheinland-Pfalz  +++  ,Rheinland-Pfalz  +++  ,ORG,0.0,0.0,de,1.0
Live…,Live…,ORG,0.0,0.0,de,1.0
Verb…,Verb…,ORG,0.0,0.0,de,1.0
ZDF-Meteorologe Özden Terli,ZDF-Meteorologe Özden Terli,ORG,0.0,0.0,de,1.0
Klimakrise,Klimakrise,ORG,0.0,0.0,de,1.0
TU Wien,TU Wien,ORG,0.0,0.0,de,1.0
Spitzenwert…,Spitzenwert…,ORG,0.0,0.0,de,1.0
LumenHaus,LumenHaus,ORG,0.0,0.0,de,1.0
Deutsche Allianz Klimawandel und Gesundheit,Deutsche Allianz Klimawandel und Gesundheit,ORG,-0.7,0.0,de,1.0
MUNICH,MUNICH,ORG,0.0,0.0,de,1.0
Universität Stanford,Universität Stanford,ORG,0.0,0.0,de,1.0
Sa…,Sa…,ORG,-1.0,0.0,de,1.0
Freien Wählern,Freien Wählern,ORG,0.7,0.0,de,1.0
Offshore-Branche,Offshore-Branche,ORG,0.0,0.0,de,1.0
Schweizer AKWs,Schweizer AKWs,ORG,0.0,0.0,de,1.0
Infratest d…,Infratest d…,ORG,0.0,0.0,de,1.0
ARD-Deutschlandtrend,ARD-Deutschlandtrend,ORG,0.0,0.0,de,1.0
Berliner Bürokratie-Irrsinn,Berliner Bürokratie-Irrsinn,ORG,0.0,0.0,de,1.0
Alternative für Deutschland,Alternative für Deutschland,ORG,0.0,0.0,de,1.0
wic…,wic…,ORG,1.0,0.0,de,1.0
Hitzewe…,Hitzewe…,ORG,0.0,0.0,de,1.0
Deutsche…,Deutsche…,ORG,0.0,0.0,de,1.0
Uhr/ARD,Uhr/ARD,ORG,0.0,0.0,de,1.0
Sipa USA,Sipa USA,ORG,0.0,0.0,de,1.0
China Ländern …,China Ländern …,ORG,0.0,0.0,de,1.0
UNICEF-Studie,UNICEF-Studie,ORG,0.0,0.0,de,1.0
Hamburger Energienetzen,Hamburger Energienetzen,ORG,0.0,0.0,de,1.0
Motor für Wirtschaft,Motor für Wirtschaft,ORG,0.7,0.0,de,1.0
s…,s…,ORG,0.0,0.0,de,1.0
Stiftu…,Stiftu…,ORG,0.0,0.0,de,1.0
Hitze,Hitze,ORG,0.0,0.0,de,1.0
Leverkusen-Star,Leverkusen-Star,ORG,0.0,0.0,de,1.0
Australien am Freitag,Australien am Freitag,ORG,0.0,0.0,de,1.0
Magenta TV,Magenta TV,ORG,0.0,0.0,de,1.0
Budget Thuis,Budget Thuis,ORG,0.0,0.0,de,1.0
Seatt…,Seatt…,ORG,0.0,0.0,de,1.0
Schweizer Parlament,Schweizer Parlament,ORG,0.0,0.0,de,1.0
Schweizer Parlaments,Schweizer Parlaments,ORG,0.7,0.0,de,1.0
Nationalrat,Nationalrat,ORG,0.7,0.0,de,1.0
Rechenzentrum Green Rocks,Rechenzentrum Green Rocks,ORG,0.0,0.0,de,1.0
Ankara-Programm für die deutsche Wirt…,Ankara-Programm für die deutsche Wirt…,ORG,0.0,0.0,de,1.0
Somme…,Somme…,ORG,0.0,0.0,de,1.0
Northvolt,Northvolt,ORG,0.0,0.0,de,1.0
Universität Tokio,Universität Tokio,ORG,0.0,0.0,de,1.0
Humboldt-Universität,Humboldt-Universität,ORG,0.0,0.0,de,1.0
Partei Alternative,Partei Alternative,ORG,0.0,0.0,de,1.0
Deutschla…,Deutschla…,ORG,0.0,0.0,de,1.0
Bienenpopulation,Bienenpopulation,ORG,0.0,0.0,de,1.0
kl…,kl…,ORG,0.0,0.0,de,1.0
Chef…,Chef…,ORG,0.0,0.0,de,1.0
EEG,EEG,ORG,0.7,0.0,de,1.0
photothek.de,photothek.de,ORG,0.0,0.0,de,1.0
Austrocknun…,Austrocknun…,ORG,0.0,0.0,de,1.0
Deutschen Industrie- und Handelskammer,Deutschen Industrie- und Handelskammer,ORG,0.0,0.0,de,1.0
DIHK…,DIHK…,ORG,0.0,0.0,de,1.0
China,China,ORG,0.0,0.0,de,1.0
DIHK s…,DIHK s…,ORG,0.15000000000000002,0.0,de,1.0
Bund für Umwelt und Naturschutz,Bund für Umwelt und Naturschutz,ORG,0.0,0.0,de,1.0
Bundeskabinett,Bundeskabinett,ORG,-0.15000000000000002,0.0,de,1.0
Deutschen Inst…,Deutschen Inst…,ORG,0.0,0.0,de,1.0
Münchner Stadtwerke,Münchner Stadtwerke,ORG,0.7,0.0,de,1.0
Bund für die EEG-Förderung,Bund für die EEG-Förderung,ORG,0.0,0.0,de,1.0
Kohleland Polen,Kohleland Polen,ORG,0.0,0.0,de,1.0
Benziner,Benziner,ORG,1.0,0.0,de,1.0
Schu…,Schu…,ORG,0.0,0.0,de,1.0
DW,DW,ORG,0.0,0.0,de,1.0
CHROMORANGE,CHROMORANGE,ORG,0.0,0.0,de,1.0
AMOC,AMOC,ORG,0.7,0.0,de,1.0
Atla…,Atla…,ORG,0.0,0.0,de,1.0
Stiftung Preußische Schlösser und Gärten,Stiftung Preußische Schlösser und Gärten,ORG,1.0,0.0,de,1.0
SPSG,SPSG,ORG,1.0,0.0,de,1.0
Zentrum für Synthetische Mikrobiologie,Zentrum für Synthetische Mikrobiologie,ORG,0.0,0.0,de,1.0
Bundesverband Solarwirtschaft,Bundesverband Solarwirtschaft,ORG,0.0,0.0,de,1.0
riecht.2,riecht.2,ORG,1.0,0.0,de,1.0
News Avoidance,News Avoidance,ORG,0.0,0.0,de,1.0
Boku Wien,Boku Wien,ORG,0.0,0.0,de,1.0
EnBW,EnBW,ORG,0.7,0.0,de,1.0
Energieversorgers EnBW,Energieversorgers EnBW,ORG,0.0,0.0,de,1.0
Stadtwerke-Tochter EWP,Stadtwerke-Tochter EWP,ORG,0.0,0.0,de,1.0
Europäischen Investitionsbank,Europäischen Investitionsbank,ORG,0.7,0.0,de,1.0
Stadtwerke-Tochter Energie und Wasser Potsdam,Stadtwerke-Tochter Energie und Wasser Potsdam,ORG,0.0,0.0,de,1.0
geschätz…,geschätz…,ORG,0.0,0.0,de,1.0
Linz,Linz,ORG,0.0,0.0,de,1.0
Verbands…,Verbands…,ORG,-1.0,0.0,de,1.0
Stadtwerke Osnabrück,Stadtwerke Osnabrück,ORG,0.0,0.0,de,1.0
Verband Kommunaler Unternehmen,Verband Kommunaler Unternehmen,ORG,0.0,0.0,de,1.0
VKU,VKU,ORG,0.0,0.0,de,1.0
Genehmigungsf…,Genehmigungsf…,ORG,0.0,0.0,de,1.0
American Public Power Association,American Public Power Association,ORG,0.0,0.0,de,1.0
Fortschrit…,Fortschrit…,ORG,0.0,0.0,de,1.0
Volkswagen ha…,Volkswagen ha…,ORG,0.0,0.0,de,1.0
Boulevard Österreichs Heizungsgesetz,Boulevard Österreichs Heizungsgesetz,ORG,0.0,0.0,de,1.0
EU-Klimaziel,EU-Klimaziel,ORG,0.0,0.0,de,1.0
Heizungsart,Heizungsart,ORG,0.0,0.0,de,1.0
